id,quantity,isbn,price,amazon price
Cash4Books,0,9780132392570,6.12,0.0
Cash4Books,0,9780321928290,78.93,0.0
Cash4Books,0,9780133946093,28.83,0.0
Cash4Books,0,9781571103802,0.79,0.0
Cash4Books,0,9780133571066,14.72,0.0
Cash4Books,0,9781606239230,3.86,0.0
Cash4Books,0,9781496310828,10.35,0.0
Cash4Books,0,9780443068126,6.31,0.0
Cash4Books,0,9781451185461,3.84,0.0
Cash4Books,0,9780991466627,9.86,0.0
Cash4Books,0,9780134082691,12.85,0.0
Cash4Books,0,9780982978658,6.07,0.0
Cash4Books,0,9781577663225,4.81,0.0
Cash4Books,0,9781462503902,3.11,0.0
Cash4Books,0,9780132655972,47.75,0.0
Cash4Books,0,9780325017273,2.63,0.0
Cash4Books,0,9781462503902,3.11,0.0
Cash4Books,0,9780134729466,54.21,0.0
Cash4Books,0,9780134414232,85.4,0.0
Cash4Books,0,9781118743201,103.17,0.0
Cash4Books,0,9780134184241,86.98,0.0
Cash4Books,0,9781285088808,70.21,0.0
Cash4Books,0,9781305071742,89.24,0.0
Cash4Books,0,9781429215084,68.39,0.0
Cash4Books,0,9780205125623,29.67,0.0
Cash4Books,0,9780134474021,103.77,0.0
Cash4Books,0,9781259277726,98.85,0.0
Cash4Books,0,9780309455374,10.18,0.0
Cash4Books,0,9781259870477,72.54,0.0
Cash4Books,0,9781450402545,6.48,0.0
Cash4Books,0,9780736057356,3.27,0.0
Cash4Books,0,9781337060547,29.15,0.0
Cash4Books,0,9781119063094,12.81,0.0
Cash4Books,0,9781462527274,4.14,0.0
Cash4Books,0,9781483332338,4.68,0.0
Cash4Books,0,9781929289462,0.78,0.0
Cash4Books,0,9780826196385,14.4,0.0
Cash4Books,0,9781506323114,5.57,0.0
Cash4Books,0,9780205360185,29.95,0.0
Cash4Books,0,9780131409194,13.36,0.0
Cash4Books,0,9781285075440,53.44,0.0
Cash4Books,0,9781259319631,32.43,0.0
Cash4Books,0,9780134807331,23.36,0.0
Cash4Books,0,9781483347608,24.42,0.0
Cash4Books,0,9781605352763,18.23,0.0
Cash4Books,0,9780133127478,75.93,0.0
Cash4Books,0,9781259921148,79.22,0.0
Cash4Books,0,9781506386706,11.33,0.0
Cash4Books,0,9781433805622,2.63,0.0
Cash4Books,0,9780134286303,50.47,0.0
Cash4Books,0,9781452276434,16.71,0.0
Cash4Books,0,9781305258990,12.34,0.0
Cash4Books,0,9780495808770,3.91,0.0
Cash4Books,0,9781133956570,5.3,0.0
Cash4Books,0,9781605356051,31.42,0.0
Cash4Books,0,9780190276744,25.53,0.0
Cash4Books,0,9780321530745,12.99,0.0
Cash4Books,0,9781285750491,4.96,0.0
Cash4Books,0,9780840030795,8.89,0.0
Cash4Books,0,9781285445830,36.38,0.0
Cash4Books,0,9781305658004,54.13,0.0
Cash4Books,0,9780201847659,50.77,0.0
Cash4Books,0,9780131206687,36.43,0.0
Cash4Books,0,9780618550067,17.97,0.0
Cash4Books,0,9781259687709,7.84,0.0
Cash4Books,0,9781260141214,23.83,0.0
Cash4Books,0,9781305658004,54.13,0.0
Cash4Books,0,9781285445830,36.38,0.0
Cash4Books,0,9781285445830,36.38,0.0
Cash4Books,0,9781259706615,77.78,0.0
Cash4Books,0,9780890425558,38.08,0.0
Cash4Books,0,9780134484921,68.15,0.0
Cash4Books,0,9780134684840,90.0,0.0
Cash4Books,0,9781506358666,24.02,0.0
Cash4Books,0,9781319114633,40.78,0.0
Cash4Books,0,9781337555326,89.54,0.0
Cash4Books,0,9781337559010,71.24,0.0
Cash4Books,0,9780133810608,41.04,0.0
Cash4Books,0,9781337127523,17.13,0.0
Cash4Books,0,9780861967360,6.56,0.0
Cash4Books,0,9780521152426,6.73,0.0
Cash4Books,0,9789004384620,76.02,0.0
Cash4Books,0,9781447339755,8.28,0.0
Cash4Books,0,9780134082578,105.32,0.0
Cash4Books,0,9781285907093,18.91,0.0
Cash4Books,0,9781284121247,25.51,0.0
Cash4Books,0,9781496300232,22.42,0.0
Cash4Books,0,9781305871809,44.3,0.0
Cash4Books,0,9781285907093,18.91,0.0
Cash4Books,0,9781433805615,1.59,0.0
Cash4Books,0,9780205258154,71.52,0.0
Cash4Books,0,9781478629290,8.93,0.0
Cash4Books,0,9781285070117,63.08,0.0
Cash4Books,0,9781305959828,73.09,0.0
Cash4Books,0,9781416001577,13.33,0.0
Cash4Books,0,9780231188234,7.23,0.0
Cash4Books,0,9781479861644,7.88,0.0
Cash4Books,0,9781259290619,91.27,0.0
Cash4Books,0,9781506349152,30.16,0.0
Cash4Books,0,9781474224222,33.36,0.0
Cash4Books,0,9781506339443,6.43,0.0
Cash4Books,0,9781305638419,84.25,0.0
Cash4Books,0,9780139344152,95.46,0.0
Cash4Books,0,9780323430814,20.77,0.0
Cash4Books,0,9781259709074,57.49,0.0
Cash4Books,0,9780134093413,65.09,0.0
Cash4Books,0,9781259709074,57.49,0.0
Cash4Books,0,9780132891455,25.6,0.0
Cash4Books,0,9780132871488,33.23,0.0
Cash4Books,0,9781118324578,79.34,0.0
Cash4Books,0,9781118324578,79.34,0.0
Cash4Books,0,9781118324578,79.34,0.0
Cash4Books,0,9781259535437,28.36,0.0
Cash4Books,0,9780133571769,72.64,0.0
Cash4Books,0,9780134870113,42.7,0.0
Cash4Books,0,9780134896038,26.89,0.0
Cash4Books,0,9780815344544,38.27,0.0
Cash4Books,0,9781285869681,103.26,0.0
Cash4Books,0,9780131469907,26.06,0.0
Cash4Books,0,9781946872692,12.46,0.0
Cash4Books,0,9780415840668,19.07,0.0
Cash4Books,0,9780495391326,50.9,0.0
Cash4Books,0,9780072467505,20.98,0.0
Cash4Books,0,9781946872692,12.46,0.0
Cash4Books,0,9781111972288,6.67,0.0
Cash4Books,0,9780134523859,43.45,0.0
Cash4Books,0,9781469893419,25.71,0.0
Cash4Books,0,9781133947530,17.69,0.0
Cash4Books,0,9780132871488,33.23,0.0
Cash4Books,0,9780132891455,25.6,0.0
Cash4Books,0,9780077836368,69.85,0.0
Cash4Books,0,9780077836368,69.85,0.0
Cash4Books,0,9780133958775,29.89,0.0
Cash4Books,0,9781305093706,24.32,0.0
Cash4Books,0,9781429255226,63.19,0.0
Cash4Books,0,9781581212105,7.98,0.0
Cash4Books,0,9781581212211,6.64,0.0
Cash4Books,0,9781259550904,22.76,0.0
Cash4Books,0,9781506349206,26.74,0.0
Cash4Books,0,9781319066949,67.12,0.0
Cash4Books,0,9781496357038,9.54,0.0
Cash4Books,0,9781259277726,98.85,0.0
Cash4Books,0,9780323394628,9.79,0.0
Cash4Books,0,9780323328524,29.13,0.0
Cash4Books,0,9781946872098,72.39,0.0
Cash4Books,0,9781946872098,72.39,0.0
Cash4Books,0,9781506391847,31.98,0.0
Cash4Books,0,9781305261488,3.1,0.0
Cash4Books,0,9781285070117,63.08,0.0
Cash4Books,0,9780132930970,21.83,0.0
Cash4Books,0,9780321969163,64.52,0.0
Cash4Books,0,9781626806382,49.95,0.0
Cash4Books,0,9781337114172,56.19,0.0
Cash4Books,0,9781416627074,5.69,0.0
Cash4Books,0,9781457600456,3.2,0.0
Cash4Books,0,9780942299090,0.89,0.0
Cash4Books,0,9781133050025,40.49,0.0
Cash4Books,0,9781259290619,91.27,0.0
Cash4Books,0,9781433805615,1.59,0.0
Cash4Books,0,9781319015862,49.02,0.0
Cash4Books,0,9781946872685,140.0,0.0
Cash4Books,0,9781946872685,140.0,0.0
Cash4Books,0,9781946872685,140.0,0.0
Cash4Books,0,9781946872685,140.0,0.0
Cash4Books,0,9781946872685,140.0,0.0
Cash4Books,0,9781429255226,64.67,0.0
Cash4Books,0,9781259277726,98.85,0.0
Cash4Books,0,9780736056397,5.4,0.0
Cash4Books,0,9780736064774,17.86,0.0
Cash4Books,0,9781118324578,79.34,0.0
Cash4Books,0,9781118324578,79.34,0.0
Cash4Books,0,9781259290619,91.27,0.0
Cash4Books,0,9781118324578,79.34,0.0
Cash4Books,0,9781439055717,14.84,0.0
Cash4Books,0,9781506333359,8.78,0.0
Cash4Books,0,9781285862613,62.72,0.0
Cash4Books,0,9781118324578,79.34,0.0
Cash4Books,0,9781259290619,91.27,0.0
Cash4Books,0,9781946872012,82.2,0.0
Cash4Books,0,9781946872012,82.2,0.0
Cash4Books,0,9780826171665,4.36,0.0
Cash4Books,0,9780323549387,28.46,0.0
Cash4Books,0,9780323322249,3.72,0.0
Cash4Books,0,9780134704463,14.15,0.0
Cash4Books,0,9780323431125,17.7,0.0
Cash4Books,0,9781455728107,13.09,0.0
Cash4Books,0,9780323327404,24.02,0.0
Cash4Books,0,9781319022549,17.41,0.0
Cash4Books,0,9780078038181,18.08,0.0
Cash4Books,0,9780078038365,10.14,0.0
Cash4Books,0,9780137072750,26.65,0.0
Cash4Books,0,9780395960721,11.13,0.0
Cash4Books,0,9780077835439,87.1,0.0
Cash4Books,0,9780991316595,8.1,0.0
Cash4Books,0,9781454891277,109.6,0.0
Cash4Books,0,9788577531646,8.26,0.0
Cash4Books,0,9781305871809,44.3,0.0
Cash4Books,0,9781285429786,38.6,0.0
Cash4Books,0,9781517801458,3.31,0.0
Cash4Books,0,9781305959828,73.09,0.0
Cash4Books,0,9780132832885,86.6,0.0
Cash4Books,0,9781118324578,79.34,0.0
Cash4Books,0,9780415844550,9.57,0.0
Cash4Books,0,9780205770779,35.0,0.0
Cash4Books,0,9780205851713,23.03,0.0
Cash4Books,0,9780134586434,2.51,0.0
Cash4Books,0,9780500294482,15.5,0.0
Cash4Books,0,9780073529592,52.57,0.0
Cash4Books,0,9780134561011,17.23,0.0
Cash4Books,0,9781305251809,50.73,0.0
Cash4Books,0,9780134105598,57.76,0.0
Cash4Books,0,9781118539712,71.27,0.0
Cash4Books,0,9781118427323,12.0,0.0
Cash4Books,0,9781118443330,6.09,0.0
Cash4Books,0,9780132217354,20.46,0.0
Cash4Books,0,9781932685787,5.45,0.0
Cash4Books,0,9780190912475,5.89,0.0
Cash4Books,0,9781538122099,11.1,0.0
Cash4Books,0,9781479820702,5.71,0.0
Cash4Books,0,9780226594705,8.06,0.0
Cash4Books,0,9780190635176,20.24,0.0
Cash4Books,0,9780190275334,14.26,0.0
Cash4Books,0,9780198826453,29.79,0.0
Cash4Books,0,9781469646947,7.36,0.0
Cash4Books,0,9781626166264,6.71,0.0
Cash4Books,0,9780205931095,1.99,0.0
Cash4Books,0,9780321959447,12.24,0.0
Cash4Books,0,9780962644450,33.87,0.0
Cash4Books,0,9780295743806,4.92,0.0
Cash4Books,0,9780674983656,5.23,0.0
Cash4Books,0,9789004336995,53.64,0.0
Cash4Books,0,9781350057173,7.01,0.0
Cash4Books,0,9780201543933,36.07,0.0
Cash4Books,0,9781492549925,35.81,0.0
Cash4Books,0,9781305959828,73.09,0.0
Cash4Books,0,9780078024078,55.91,0.0
Cash4Books,0,9780131495081,90.18,0.0
Cash4Books,0,9780131495081,90.18,0.0
Cash4Books,0,9781285746616,55.63,0.0
Cash4Books,0,9781285746616,55.63,0.0
Cash4Books,0,9780393639575,22.99,0.0
Cash4Books,0,9780321431301,97.2,0.0
Cash4Books,0,9780134105598,57.76,0.0
Cash4Books,0,9781305251809,50.73,0.0
Cash4Books,0,9780073529592,52.57,0.0
Cash4Books,0,9780134561011,18.32,0.0
Cash4Books,0,9781680363951,25.93,0.0
Cash4Books,0,9781337060547,29.15,0.0
Cash4Books,0,9780321431301,97.2,0.0
Cash4Books,0,9780132300704,18.04,0.0
Cash4Books,0,9781305964150,56.44,0.0
Cash4Books,0,9781524975067,24.42,0.0
Cash4Books,0,9780134495347,9.3,0.0
Cash4Books,0,9781305577244,16.47,0.0
Cash4Books,0,9780134678740,36.83,0.0
Cash4Books,0,9781305638419,84.25,0.0
Cash4Books,0,9780199920563,11.12,0.0
Cash4Books,0,9781496300232,22.42,0.0
Cash4Books,0,9781284121247,25.51,0.0
Cash4Books,0,9781626234291,121.45,0.0
Cash4Books,0,9781337279208,56.88,0.0
Cash4Books,0,9781544332772,16.42,0.0
Cash4Books,0,9780134472089,99.09,0.0
Cash4Books,0,9780198564393,88.98,0.0
Cash4Books,0,9780134730684,75.19,0.0
Cash4Books,0,9781944272067,6.51,0.0
Cash4Books,0,9781452217819,25.12,0.0
Cash4Books,0,9780133909661,7.97,0.0
Cash4Books,0,9780134678740,36.83,0.0
Cash4Books,0,9781416000006,5.61,0.0
